set title "T = 0.000000 [niter = 0]"
22 59 1.000000
23 59 1.000000
24 59 1.000000
25 59 1.000000
26 59 1.000000
27 59 1.000000
28 59 1.000000
29 59 1.000000
30 59 1.000000
31 59 1.000000
32 59 1.000000
33 59 1.000000
34 59 1.000000
35 59 1.000000
36 59 1.000000
37 59 1.000000
38 59 1.000000
39 59 1.000000
40 59 1.000000
41 59 1.000000
42 59 1.000000
43 59 1.000000
44 59 1.000000
45 59 1.000000
46 59 1.000000
47 59 1.000000
48 59 1.000000
49 59 1.000000
50 59 1.000000
51 59 1.000000

0 60 0.000000
1 60 1.000000
2 60 1.000000
3 60 1.000000
4 60 1.000000
5 60 1.000000
6 60 1.000000
7 60 1.000000
8 60 1.000000
9 60 1.000000
10 60 1.000000
11 60 1.000000
12 60 1.000000
13 60 1.000000
14 60 1.000000
15 60 1.000000
16 60 1.000000
17 60 1.000000
18 60 1.000000
19 60 1.000000
20 60 1.000000
21 60 1.000000
22 60 1.000000
23 60 1.000000
24 60 1.000000
25 60 1.000000
26 60 1.000000
27 60 1.000000
28 60 1.000000
29 60 1.000000
30 60 1.000000
31 60 1.000000
32 60 1.000000
33 60 1.000000
34 60 1.000000
35 60 1.000000
36 60 1.000000
37 60 1.000000
38 60 1.000000
39 60 1.000000
40 60 1.000000
41 60 1.000000
42 60 1.000000
43 60 1.000000
44 60 1.000000
45 60 1.000000
46 60 1.000000
47 60 1.000000
48 60 1.000000
49 60 1.000000
50 60 1.000000
51 60 1.000000

0 61 0.000000
1 61 1.000000
2 61 1.000000
3 61 1.000000
4 61 1.000000
5 61 1.000000
6 61 1.000000
7 61 1.000000
8 61 1.000000
9 61 1.000000
10 61 1.000000
11 61 1.000000
12 61 1.000000
13 61 1.000000
14 61 1.000000
15 61 1.000000
16 61 1.000000
17 61 1.000000
18 61 1.000000
19 61 1.000000
20 61 1.000000
21 61 1.000000
22 61 1.000000
23 61 1.000000
24 61 1.000000
25 61 1.000000
26 61 1.000000
27 61 1.000000
28 61 1.000000
29 61 1.000000
30 61 1.000000
31 61 1.000000
32 61 1.000000
33 61 1.000000
34 61 1.000000
35 61 1.000000
36 61 1.000000
37 61 1.000000
38 61 1.000000
39 61 1.000000
40 61 1.000000
41 61 1.000000
42 61 1.000000
43 61 1.000000
44 61 1.000000
45 61 1.000000
46 61 1.000000
47 61 1.000000
48 61 1.000000
49 61 1.000000
50 61 1.000000
51 61 1.000000

0 62 0.000000
1 62 1.000000
2 62 1.000000
3 62 1.000000
4 62 1.000000
5 62 1.000000
6 62 1.000000
7 62 1.000000
8 62 1.000000
9 62 1.000000
10 62 1.000000
11 62 1.000000
12 62 1.000000
13 62 1.000000
14 62 1.000000
15 62 1.000000
16 62 1.000000
17 62 1.000000
18 62 1.000000
19 62 1.000000
20 62 1.000000
21 62 1.000000
22 62 1.000000
23 62 1.000000
24 62 1.000000
25 62 1.000000
26 62 1.000000
27 62 1.000000
28 62 1.000000
29 62 1.000000
30 62 1.000000
31 62 1.000000
32 62 1.000000
33 62 1.000000
34 62 1.000000
35 62 1.000000
36 62 1.000000
37 62 1.000000
38 62 1.000000
39 62 1.000000
40 62 1.000000
41 62 1.000000
42 62 1.000000
43 62 1.000000
44 62 1.000000
45 62 1.000000
46 62 1.000000
47 62 1.000000
48 62 1.000000
49 62 1.000000
50 62 1.000000
51 62 1.000000

0 63 0.000000
1 63 1.000000
2 63 1.000000
3 63 1.000000
4 63 1.000000
5 63 1.000000
6 63 1.000000
7 63 1.000000
8 63 1.000000
9 63 1.000000
10 63 1.000000
11 63 1.000000
12 63 1.000000
13 63 1.000000
14 63 1.000000
15 63 1.000000
16 63 1.000000
17 63 1.000000
18 63 1.000000
19 63 1.000000
20 63 1.000000
21 63 1.000000
22 63 1.000000
23 63 1.000000
24 63 1.000000
25 63 1.000000
26 63 1.000000
27 63 1.000000
28 63 1.000000
29 63 1.000000
30 63 1.000000
31 63 1.000000
32 63 1.000000
33 63 1.000000
34 63 1.000000
35 63 1.000000
36 63 1.000000
37 63 1.000000
38 63 1.000000
39 63 1.000000
40 63 1.000000
41 63 1.000000
42 63 1.000000
43 63 1.000000
44 63 1.000000
45 63 1.000000
46 63 1.000000
47 63 1.000000
48 63 1.000000
49 63 1.000000
50 63 1.000000
51 63 1.000000

0 64 0.000000
1 64 1.000000
2 64 1.000000
3 64 1.000000
4 64 1.000000
5 64 1.000000
6 64 1.000000
7 64 1.000000
8 64 1.000000
9 64 1.000000
10 64 1.000000
11 64 1.000000
12 64 1.000000
13 64 1.000000
14 64 1.000000
15 64 1.000000
16 64 1.000000
17 64 1.000000
18 64 1.000000
19 64 1.000000
20 64 1.000000
21 64 1.000000
22 64 1.000000
23 64 1.000000
24 64 1.000000
25 64 1.000000
26 64 1.000000
27 64 1.000000
28 64 1.000000
29 64 1.000000
30 64 1.000000
31 64 1.000000
32 64 1.000000
33 64 1.000000
34 64 1.000000
35 64 1.000000
36 64 1.000000
37 64 1.000000
38 64 1.000000
39 64 1.000000
40 64 1.000000
41 64 1.000000
42 64 1.000000
43 64 1.000000
44 64 1.000000
45 64 1.000000
46 64 1.000000
47 64 1.000000
48 64 1.000000
49 64 1.000000
50 64 1.000000
51 64 1.000000

0 65 0.000000
1 65 1.000000
2 65 1.000000
3 65 1.000000
4 65 1.000000
5 65 1.000000
6 65 1.000000
7 65 1.000000
8 65 1.000000
9 65 1.000000
10 65 1.000000
11 65 1.000000
12 65 1.000000
13 65 1.000000
14 65 1.000000
15 65 1.000000
16 65 1.000000
17 65 1.000000
18 65 1.000000
19 65 1.000000
20 65 1.000000
21 65 1.000000
22 65 1.000000
23 65 1.000000
24 65 1.000000
25 65 1.000000
26 65 1.000000
27 65 1.000000
28 65 1.000000
29 65 1.000000
30 65 1.000000
31 65 1.000000
32 65 1.000000
33 65 1.000000
34 65 1.000000
35 65 1.000000
36 65 1.000000
37 65 1.000000
38 65 1.000000
39 65 1.000000
40 65 1.000000
41 65 1.000000
42 65 1.000000
43 65 1.000000
44 65 1.000000
45 65 1.000000
46 65 1.000000
47 65 1.000000
48 65 1.000000
49 65 1.000000
50 65 1.000000
51 65 1.000000

0 66 0.000000
1 66 1.000000
2 66 1.000000
3 66 1.000000
4 66 1.000000
5 66 1.000000
6 66 1.000000
7 66 1.000000
8 66 1.000000
9 66 1.000000
10 66 1.000000
11 66 1.000000
12 66 1.000000
13 66 1.000000
14 66 1.000000
15 66 1.000000
16 66 1.000000
17 66 1.000000
18 66 1.000000
19 66 1.000000
20 66 1.000000
21 66 1.000000
22 66 1.000000
23 66 1.000000
24 66 1.000000
25 66 1.000000
26 66 1.000000
27 66 1.000000
28 66 1.000000
29 66 1.000000
30 66 1.000000
31 66 1.000000
32 66 1.000000
33 66 1.000000
34 66 1.000000
35 66 1.000000
36 66 1.000000
37 66 1.000000
38 66 1.000000
39 66 1.000000
40 66 1.000000
41 66 1.000000
42 66 1.000000
43 66 1.000000
44 66 1.000000
45 66 1.000000
46 66 1.000000
47 66 1.000000
48 66 1.000000
49 66 1.000000
50 66 1.000000
51 66 1.000000

0 67 0.000000
1 67 1.000000
2 67 1.000000
3 67 1.000000
4 67 1.000000
5 67 1.000000
6 67 1.000000
7 67 1.000000
8 67 1.000000
9 67 1.000000
10 67 1.000000
11 67 1.000000
12 67 1.000000
13 67 1.000000
14 67 1.000000
15 67 1.000000
16 67 1.000000
17 67 1.000000
18 67 1.000000
19 67 1.000000
20 67 1.000000
21 67 1.000000
22 67 1.000000
23 67 1.000000
24 67 1.000000
25 67 1.000000
26 67 1.000000
27 67 1.000000
28 67 1.000000
29 67 1.000000
30 67 1.000000
31 67 1.000000
32 67 1.000000
33 67 1.000000
34 67 1.000000
35 67 1.000000
36 67 1.000000
37 67 1.000000
38 67 1.000000
39 67 1.000000
40 67 1.000000
41 67 1.000000
42 67 1.000000
43 67 1.000000
44 67 1.000000
45 67 1.000000
46 67 1.000000
47 67 1.000000
48 67 1.000000
49 67 1.000000
50 67 1.000000
51 67 1.000000

0 68 0.000000
1 68 1.000000
2 68 1.000000
3 68 1.000000
4 68 1.000000
5 68 1.000000
6 68 1.000000
7 68 1.000000
8 68 1.000000
9 68 1.000000
10 68 1.000000
11 68 1.000000
12 68 1.000000
13 68 1.000000
14 68 1.000000
15 68 1.000000
16 68 1.000000
17 68 1.000000
18 68 1.000000
19 68 1.000000
20 68 1.000000
21 68 1.000000
22 68 1.000000
23 68 1.000000
24 68 1.000000
25 68 1.000000
26 68 1.000000
27 68 1.000000
28 68 1.000000
29 68 1.000000
30 68 1.000000
31 68 1.000000
32 68 1.000000
33 68 1.000000
34 68 1.000000
35 68 1.000000
36 68 1.000000
37 68 1.000000
38 68 1.000000
39 68 1.000000
40 68 1.000000
41 68 1.000000
42 68 1.000000
43 68 1.000000
44 68 1.000000
45 68 1.000000
46 68 1.000000
47 68 1.000000
48 68 1.000000
49 68 1.000000
50 68 1.000000
51 68 1.000000

0 69 0.000000
1 69 1.000000
2 69 1.000000
3 69 1.000000
4 69 1.000000
5 69 1.000000
6 69 1.000000
7 69 1.000000
8 69 1.000000
9 69 1.000000
10 69 1.000000
11 69 1.000000
12 69 1.000000
13 69 1.000000
14 69 1.000000
15 69 1.000000
16 69 1.000000
17 69 1.000000
18 69 1.000000
19 69 1.000000
20 69 1.000000
21 69 1.000000
22 69 1.000000
23 69 1.000000
24 69 1.000000
25 69 1.000000
26 69 1.000000
27 69 1.000000
28 69 1.000000
29 69 1.000000
30 69 1.000000
31 69 1.000000
32 69 1.000000
33 69 1.000000
34 69 1.000000
35 69 1.000000
36 69 1.000000
37 69 1.000000
38 69 1.000000
39 69 1.000000
40 69 1.000000
41 69 1.000000
42 69 1.000000
43 69 1.000000
44 69 1.000000
45 69 1.000000
46 69 1.000000
47 69 1.000000
48 69 1.000000
49 69 1.000000
50 69 1.000000
51 69 1.000000

0 70 0.000000
1 70 1.000000
2 70 1.000000
3 70 1.000000
4 70 1.000000
5 70 1.000000
6 70 1.000000
7 70 1.000000
8 70 1.000000
9 70 1.000000
10 70 1.000000
11 70 1.000000
12 70 1.000000
13 70 1.000000
14 70 1.000000
15 70 1.000000
16 70 1.000000
17 70 1.000000
18 70 1.000000
19 70 1.000000
20 70 1.000000
21 70 1.000000
22 70 1.000000
23 70 1.000000
24 70 1.000000
25 70 1.000000
26 70 1.000000
27 70 1.000000
28 70 1.000000
29 70 1.000000
30 70 1.000000
31 70 1.000000
32 70 1.000000
33 70 1.000000
34 70 1.000000
35 70 1.000000
36 70 1.000000
37 70 1.000000
38 70 1.000000
39 70 1.000000
40 70 1.000000
41 70 1.000000
42 70 1.000000
43 70 1.000000
44 70 1.000000
45 70 1.000000
46 70 1.000000
47 70 1.000000
48 70 1.000000
49 70 1.000000
50 70 1.000000
51 70 1.000000

0 71 0.000000
1 71 1.000000
2 71 1.000000
3 71 1.000000
4 71 1.000000
5 71 1.000000
6 71 1.000000
7 71 1.000000
8 71 1.000000
9 71 1.000000
10 71 1.000000
11 71 1.000000
12 71 1.000000
13 71 1.000000
14 71 1.000000
15 71 1.000000
16 71 1.000000
17 71 1.000000
18 71 1.000000
19 71 1.000000
20 71 1.000000
21 71 1.000000
22 71 1.000000
23 71 1.000000
24 71 1.000000
25 71 1.000000
26 71 1.000000
27 71 1.000000
28 71 1.000000
29 71 1.000000
30 71 1.000000
31 71 1.000000
32 71 1.000000
33 71 1.000000
34 71 1.000000
35 71 1.000000
36 71 1.000000
37 71 1.000000
38 71 1.000000
39 71 1.000000
40 71 1.000000
41 71 1.000000
42 71 1.000000
43 71 1.000000
44 71 1.000000
45 71 1.000000
46 71 1.000000
47 71 1.000000
48 71 1.000000
49 71 1.000000
50 71 1.000000
51 71 1.000000

0 72 0.000000
1 72 1.000000
2 72 1.000000
3 72 1.000000
4 72 1.000000
5 72 1.000000
6 72 1.000000
7 72 1.000000
8 72 1.000000
9 72 1.000000
10 72 1.000000
11 72 1.000000
12 72 1.000000
13 72 1.000000
14 72 1.000000
15 72 1.000000
16 72 1.000000
17 72 1.000000
18 72 1.000000
19 72 1.000000
20 72 1.000000
21 72 1.000000
22 72 1.000000
23 72 1.000000
24 72 1.000000
25 72 1.000000
26 72 1.000000
27 72 1.000000
28 72 1.000000
29 72 1.000000
30 72 1.000000
31 72 1.000000
32 72 1.000000
33 72 1.000000
34 72 1.000000
35 72 1.000000
36 72 1.000000
37 72 1.000000
38 72 1.000000
39 72 1.000000
40 72 1.000000
41 72 1.000000
42 72 1.000000
43 72 1.000000
44 72 1.000000
45 72 1.000000
46 72 1.000000
47 72 1.000000
48 72 1.000000
49 72 1.000000
50 72 1.000000
51 72 1.000000

0 73 0.000000
1 73 1.000000
2 73 1.000000
3 73 1.000000
4 73 1.000000
5 73 1.000000
6 73 1.000000
7 73 1.000000
8 73 1.000000
9 73 1.000000
10 73 1.000000
11 73 1.000000
12 73 1.000000
13 73 1.000000
14 73 1.000000
15 73 1.000000
16 73 1.000000
17 73 1.000000
18 73 1.000000
19 73 1.000000
20 73 1.000000
21 73 1.000000
22 73 1.000000
23 73 1.000000
24 73 1.000000
25 73 1.000000
26 73 1.000000
27 73 1.000000
28 73 1.000000
29 73 1.000000
30 73 1.000000
31 73 1.000000
32 73 1.000000
33 73 1.000000
34 73 1.000000
35 73 1.000000
36 73 1.000000
37 73 1.000000
38 73 1.000000
39 73 1.000000
40 73 1.000000
41 73 1.000000
42 73 1.000000
43 73 1.000000
44 73 1.000000
45 73 1.000000
46 73 1.000000
47 73 1.000000
48 73 1.000000
49 73 1.000000
50 73 1.000000
51 73 1.000000

0 74 0.000000
1 74 1.000000
2 74 1.000000
3 74 1.000000
4 74 1.000000
5 74 1.000000
6 74 1.000000
7 74 1.000000
8 74 1.000000
9 74 1.000000
10 74 1.000000
11 74 1.000000
12 74 1.000000
13 74 1.000000
14 74 1.000000
15 74 1.000000
16 74 1.000000
17 74 1.000000
18 74 1.000000
19 74 1.000000
20 74 1.000000
21 74 1.000000
22 74 1.000000
23 74 1.000000
24 74 1.000000
25 74 1.000000
26 74 1.000000
27 74 1.000000
28 74 1.000000
29 74 1.000000
30 74 1.000000
31 74 1.000000
32 74 1.000000
33 74 1.000000
34 74 1.000000
35 74 1.000000
36 74 1.000000
37 74 1.000000
38 74 1.000000
39 74 1.000000
40 74 1.000000
41 74 1.000000
42 74 1.000000
43 74 1.000000
44 74 1.000000
45 74 1.000000
46 74 1.000000
47 74 1.000000
48 74 1.000000
49 74 1.000000
50 74 1.000000
51 74 1.000000

0 75 0.000000
1 75 1.000000
2 75 1.000000
3 75 1.000000
4 75 1.000000
5 75 1.000000
6 75 1.000000
7 75 1.000000
8 75 1.000000
9 75 1.000000
10 75 1.000000
11 75 1.000000
12 75 1.000000
13 75 1.000000
14 75 1.000000
15 75 1.000000
16 75 1.000000
17 75 1.000000
18 75 1.000000
19 75 1.000000
20 75 1.000000
21 75 1.000000
22 75 1.000000
23 75 1.000000
24 75 1.000000
25 75 1.000000
26 75 1.000000
27 75 1.000000
28 75 1.000000
29 75 1.000000
30 75 1.000000
31 75 1.000000
32 75 1.000000
33 75 1.000000
34 75 1.000000
35 75 1.000000
36 75 1.000000
37 75 1.000000
38 75 1.000000
39 75 1.000000
40 75 1.000000
41 75 1.000000
42 75 1.000000
43 75 1.000000
44 75 1.000000
45 75 1.000000
46 75 1.000000
47 75 1.000000
48 75 1.000000
49 75 1.000000
50 75 1.000000
51 75 1.000000

0 76 0.000000
1 76 1.000000
2 76 1.000000
3 76 1.000000
4 76 1.000000
5 76 1.000000
6 76 1.000000
7 76 1.000000
8 76 1.000000
9 76 1.000000
10 76 1.000000
11 76 1.000000
12 76 1.000000
13 76 1.000000
14 76 1.000000
15 76 1.000000
16 76 1.000000
17 76 1.000000
18 76 1.000000
19 76 1.000000
20 76 1.000000
21 76 1.000000
22 76 1.000000
23 76 1.000000
24 76 1.000000
25 76 1.000000
26 76 1.000000
27 76 1.000000
28 76 1.000000
29 76 1.000000
30 76 1.000000
31 76 1.000000
32 76 1.000000
33 76 1.000000
34 76 1.000000
35 76 1.000000
36 76 1.000000
37 76 1.000000
38 76 1.000000
39 76 1.000000
40 76 1.000000
41 76 1.000000
42 76 1.000000
43 76 1.000000
44 76 1.000000
45 76 1.000000
46 76 1.000000
47 76 1.000000
48 76 1.000000
49 76 1.000000
50 76 1.000000
51 76 1.000000

0 77 0.000000
1 77 1.000000
2 77 1.000000
3 77 1.000000
4 77 1.000000
5 77 1.000000
6 77 1.000000
7 77 1.000000
8 77 1.000000
9 77 1.000000
10 77 1.000000
11 77 1.000000
12 77 1.000000
13 77 1.000000
14 77 1.000000
15 77 1.000000
16 77 1.000000
17 77 1.000000
18 77 1.000000
19 77 1.000000
20 77 1.000000
21 77 1.000000
22 77 1.000000
23 77 1.000000
24 77 1.000000
25 77 1.000000
26 77 1.000000
27 77 1.000000
28 77 1.000000
29 77 1.000000
30 77 1.000000
31 77 1.000000
32 77 1.000000
33 77 1.000000
34 77 1.000000
35 77 1.000000
36 77 1.000000
37 77 1.000000
38 77 1.000000
39 77 1.000000
40 77 1.000000
41 77 1.000000
42 77 1.000000
43 77 1.000000
44 77 1.000000
45 77 1.000000
46 77 1.000000
47 77 1.000000
48 77 1.000000
49 77 1.000000
50 77 1.000000
51 77 1.000000

0 78 0.000000
1 78 1.000000
2 78 1.000000
3 78 1.000000
4 78 1.000000
5 78 1.000000
6 78 1.000000
7 78 1.000000
8 78 1.000000
9 78 1.000000
10 78 1.000000
11 78 1.000000
12 78 1.000000
13 78 1.000000
14 78 1.000000
15 78 1.000000
16 78 1.000000
17 78 1.000000
18 78 1.000000
19 78 1.000000
20 78 1.000000
21 78 1.000000
22 78 1.000000
23 78 1.000000
24 78 1.000000
25 78 1.000000
26 78 1.000000
27 78 1.000000
28 78 1.000000
29 78 1.000000
30 78 1.000000
31 78 1.000000
32 78 1.000000
33 78 1.000000
34 78 1.000000
35 78 1.000000
36 78 1.000000
37 78 1.000000
38 78 1.000000
39 78 1.000000
40 78 1.000000
41 78 1.000000
42 78 1.000000
43 78 1.000000
44 78 1.000000
45 78 1.000000
46 78 1.000000
47 78 1.000000
48 78 1.000000
49 78 1.000000
50 78 1.000000
51 78 1.000000

0 79 0.000000
1 79 1.000000
2 79 1.000000
3 79 1.000000
4 79 1.000000
5 79 1.000000
6 79 1.000000
7 79 1.000000
8 79 1.000000
9 79 1.000000
10 79 1.000000
11 79 1.000000
12 79 1.000000
13 79 1.000000
14 79 1.000000
15 79 1.000000
16 79 1.000000
17 79 1.000000
18 79 1.000000
19 79 1.000000
20 79 1.000000
21 79 1.000000
22 79 1.000000
23 79 1.000000
24 79 1.000000
25 79 1.000000
26 79 1.000000
27 79 1.000000
28 79 1.000000
29 79 1.000000
30 79 1.000000
31 79 1.000000
32 79 1.000000
33 79 1.000000
34 79 1.000000
35 79 1.000000
36 79 1.000000
37 79 1.000000
38 79 1.000000
39 79 1.000000
40 79 1.000000
41 79 1.000000
42 79 1.000000
43 79 1.000000
44 79 1.000000
45 79 1.000000
46 79 1.000000
47 79 1.000000
48 79 1.000000
49 79 1.000000
50 79 1.000000
51 79 1.000000

0 80 0.000000
1 80 1.000000
2 80 1.000000
3 80 1.000000
4 80 1.000000
5 80 1.000000
6 80 1.000000
7 80 1.000000
8 80 1.000000
9 80 1.000000
10 80 1.000000
11 80 1.000000
12 80 1.000000
13 80 1.000000
14 80 1.000000
15 80 1.000000
16 80 1.000000
17 80 1.000000
18 80 1.000000
19 80 1.000000
20 80 1.000000
21 80 1.000000
22 80 1.000000
23 80 1.000000
24 80 1.000000
25 80 1.000000
26 80 1.000000
27 80 1.000000
28 80 1.000000
29 80 1.000000
30 80 1.000000
31 80 1.000000
32 80 1.000000
33 80 1.000000
34 80 1.000000
35 80 1.000000
36 80 1.000000
37 80 1.000000
38 80 1.000000
39 80 1.000000
40 80 1.000000
41 80 1.000000
42 80 1.000000
43 80 1.000000
44 80 1.000000
45 80 1.000000
46 80 1.000000
47 80 1.000000
48 80 1.000000
49 80 1.000000
50 80 1.000000
51 80 1.000000

0 81 0.000000
1 81 1.000000
2 81 1.000000
3 81 1.000000
4 81 1.000000
5 81 1.000000
6 81 1.000000
7 81 1.000000
8 81 1.000000
9 81 1.000000
10 81 1.000000
11 81 1.000000
12 81 1.000000
13 81 1.000000
14 81 1.000000
15 81 1.000000
16 81 1.000000
17 81 1.000000
18 81 1.000000
19 81 1.000000
20 81 1.000000
21 81 1.000000
22 81 1.000000
23 81 1.000000
24 81 1.000000
25 81 1.000000
26 81 1.000000
27 81 1.000000
28 81 1.000000
29 81 1.000000
30 81 1.000000
31 81 1.000000
32 81 1.000000
33 81 1.000000
34 81 1.000000
35 81 1.000000
36 81 1.000000
37 81 1.000000
38 81 1.000000
39 81 1.000000
40 81 1.000000
41 81 1.000000
42 81 1.000000
43 81 1.000000
44 81 1.000000
45 81 1.000000
46 81 1.000000
47 81 1.000000
48 81 1.000000
49 81 1.000000
50 81 1.000000
51 81 1.000000

0 82 0.000000
1 82 1.000000
2 82 1.000000
3 82 1.000000
4 82 1.000000
5 82 1.000000
6 82 1.000000
7 82 1.000000
8 82 1.000000
9 82 1.000000
10 82 1.000000
11 82 1.000000
12 82 1.000000
13 82 1.000000
14 82 1.000000
15 82 1.000000
16 82 1.000000
17 82 1.000000
18 82 1.000000
19 82 1.000000
20 82 1.000000
21 82 1.000000
22 82 1.000000
23 82 1.000000
24 82 1.000000
25 82 1.000000
26 82 1.000000
27 82 1.000000
28 82 1.000000
29 82 1.000000
30 82 1.000000
31 82 1.000000
32 82 1.000000
33 82 1.000000
34 82 1.000000
35 82 1.000000
36 82 1.000000
37 82 1.000000
38 82 1.000000
39 82 1.000000
40 82 1.000000
41 82 1.000000
42 82 1.000000
43 82 1.000000
44 82 1.000000
45 82 1.000000
46 82 1.000000
47 82 1.000000
48 82 1.000000
49 82 1.000000
50 82 1.000000
51 82 1.000000

0 83 0.000000
1 83 1.000000
2 83 1.000000
3 83 1.000000
4 83 1.000000
5 83 1.000000
6 83 1.000000
7 83 1.000000
8 83 1.000000
9 83 1.000000
10 83 1.000000
11 83 1.000000
12 83 1.000000
13 83 1.000000
14 83 1.000000
15 83 1.000000
16 83 1.000000
17 83 1.000000
18 83 1.000000
19 83 1.000000
20 83 1.000000
21 83 1.000000
22 83 1.000000
23 83 1.000000
24 83 1.000000
25 83 1.000000
26 83 1.000000
27 83 1.000000
28 83 1.000000
29 83 1.000000
30 83 1.000000
31 83 1.000000
32 83 1.000000
33 83 1.000000
34 83 1.000000
35 83 1.000000
36 83 1.000000
37 83 1.000000
38 83 1.000000
39 83 1.000000
40 83 1.000000
41 83 1.000000
42 83 1.000000
43 83 1.000000
44 83 1.000000
45 83 1.000000
46 83 1.000000
47 83 1.000000
48 83 1.000000
49 83 1.000000
50 83 1.000000
51 83 1.000000

0 84 0.000000
1 84 1.000000
2 84 1.000000
3 84 1.000000
4 84 1.000000
5 84 1.000000
6 84 1.000000
7 84 1.000000
8 84 1.000000
9 84 1.000000
10 84 1.000000
11 84 1.000000
12 84 1.000000
13 84 1.000000
14 84 1.000000
15 84 1.000000
16 84 1.000000
17 84 1.000000
18 84 1.000000
19 84 1.000000
20 84 1.000000
21 84 1.000000
22 84 1.000000
23 84 1.000000
24 84 1.000000
25 84 1.000000
26 84 1.000000
27 84 1.000000
28 84 1.000000
29 84 1.000000
30 84 1.000000
31 84 1.000000
32 84 1.000000
33 84 1.000000
34 84 1.000000
35 84 1.000000
36 84 1.000000
37 84 1.000000
38 84 1.000000
39 84 1.000000
40 84 1.000000
41 84 1.000000
42 84 1.000000
43 84 1.000000
44 84 1.000000
45 84 1.000000
46 84 1.000000
47 84 1.000000
48 84 1.000000
49 84 1.000000
50 84 1.000000
51 84 1.000000

0 85 0.000000
1 85 1.000000
2 85 1.000000
3 85 1.000000
4 85 1.000000
5 85 1.000000
6 85 1.000000
7 85 1.000000
8 85 1.000000
9 85 1.000000
10 85 1.000000
11 85 1.000000
12 85 1.000000
13 85 1.000000
14 85 1.000000
15 85 1.000000
16 85 1.000000
17 85 1.000000
18 85 1.000000
19 85 1.000000
20 85 1.000000
21 85 1.000000
22 85 1.000000
23 85 1.000000
24 85 1.000000
25 85 1.000000
26 85 1.000000
27 85 1.000000
28 85 1.000000
29 85 1.000000
30 85 1.000000
31 85 1.000000
32 85 1.000000
33 85 1.000000
34 85 1.000000
35 85 1.000000
36 85 1.000000
37 85 1.000000
38 85 1.000000
39 85 1.000000
40 85 1.000000
41 85 1.000000
42 85 1.000000
43 85 1.000000
44 85 1.000000
45 85 1.000000
46 85 1.000000
47 85 1.000000
48 85 1.000000
49 85 1.000000
50 85 1.000000
51 85 1.000000

0 86 0.000000
1 86 1.000000
2 86 1.000000
3 86 1.000000
4 86 1.000000
5 86 1.000000
6 86 1.000000
7 86 1.000000
8 86 1.000000
9 86 1.000000
10 86 1.000000
11 86 1.000000
12 86 1.000000
13 86 1.000000
14 86 1.000000
15 86 1.000000
16 86 1.000000
17 86 1.000000
18 86 1.000000
19 86 1.000000
20 86 1.000000
21 86 1.000000
22 86 1.000000
23 86 1.000000
24 86 1.000000
25 86 1.000000
26 86 1.000000
27 86 1.000000
28 86 1.000000
29 86 1.000000
30 86 1.000000
31 86 1.000000
32 86 1.000000
33 86 1.000000
34 86 1.000000
35 86 1.000000
36 86 1.000000
37 86 1.000000
38 86 1.000000
39 86 1.000000
40 86 1.000000
41 86 1.000000
42 86 1.000000
43 86 1.000000
44 86 1.000000
45 86 1.000000
46 86 1.000000
47 86 1.000000
48 86 1.000000
49 86 1.000000
50 86 1.000000
51 86 1.000000

0 87 0.000000
1 87 1.000000
2 87 1.000000
3 87 1.000000
4 87 1.000000
5 87 1.000000
6 87 1.000000
7 87 1.000000
8 87 1.000000
9 87 1.000000
10 87 1.000000
11 87 1.000000
12 87 1.000000
13 87 1.000000
14 87 1.000000
15 87 1.000000
16 87 1.000000
17 87 1.000000
18 87 1.000000
19 87 1.000000
20 87 1.000000
21 87 1.000000
22 87 1.000000
23 87 1.000000
24 87 1.000000
25 87 1.000000
26 87 1.000000
27 87 1.000000
28 87 1.000000
29 87 1.000000
30 87 1.000000
31 87 1.000000
32 87 1.000000
33 87 1.000000
34 87 1.000000
35 87 1.000000
36 87 1.000000
37 87 1.000000
38 87 1.000000
39 87 1.000000
40 87 1.000000
41 87 1.000000
42 87 1.000000
43 87 1.000000
44 87 1.000000
45 87 1.000000
46 87 1.000000
47 87 1.000000
48 87 1.000000
49 87 1.000000
50 87 1.000000
51 87 1.000000

0 88 0.000000
1 88 1.000000
2 88 1.000000
3 88 1.000000
4 88 1.000000
5 88 1.000000
6 88 1.000000
7 88 1.000000
8 88 1.000000
9 88 1.000000
10 88 1.000000
11 88 1.000000
12 88 1.000000
13 88 1.000000
14 88 1.000000
15 88 1.000000
16 88 1.000000
17 88 1.000000
18 88 1.000000
19 88 1.000000
20 88 1.000000
21 88 1.000000
22 88 1.000000
23 88 1.000000
24 88 1.000000
25 88 1.000000
26 88 1.000000
27 88 1.000000
28 88 1.000000
29 88 1.000000
30 88 1.000000
31 88 1.000000
32 88 1.000000
33 88 1.000000
34 88 1.000000
35 88 1.000000
36 88 1.000000
37 88 1.000000
38 88 1.000000
39 88 1.000000
40 88 1.000000
41 88 1.000000
42 88 1.000000
43 88 1.000000
44 88 1.000000
45 88 1.000000
46 88 1.000000
47 88 1.000000
48 88 1.000000
49 88 1.000000
50 88 1.000000
51 88 1.000000

0 89 0.000000
1 89 1.000000
2 89 1.000000
3 89 1.000000
4 89 1.000000
5 89 1.000000
6 89 1.000000
7 89 1.000000
8 89 1.000000
9 89 1.000000
10 89 1.000000
11 89 1.000000
